Date,Index
2021-06-28,100.0
2021-07-05,100.2768115
2021-07-12,100.5189907
2021-07-19,100.7434443
2021-07-26,101.0613247
2021-08-02,101.3710353
2021-08-09,101.6259597
2021-08-16,101.985134
2021-08-23,102.4063116
2021-08-30,102.913195
2021-09-06,103.3662703
2021-09-13,103.7890191
2021-09-20,104.2056502
2021-09-27,104.5737024
2021-10-04,104.9043153
2021-10-11,105.2281795
2021-10-18,105.4398263
2021-10-25,105.7073052
2021-11-01,105.9428609
2021-11-08,106.2030432
2021-11-15,106.4694093
2021-11-22,106.6771859
2021-11-29,106.9006711
2021-12-06,107.0992734
2021-12-13,107.1548177
2021-12-20,107.2135384
2021-12-27,107.2157299
2022-01-03,107.217632
2022-01-10,107.2472836
2022-01-17,107.4195799
2022-01-24,107.5231713
2022-01-31,107.56255
2022-02-07,107.5922062
2022-02-14,107.6666098
2022-02-21,107.738245
2022-02-28,107.8183376
2022-03-07,107.8518303
2022-03-14,107.942461
2022-03-21,107.9829197
2022-03-28,108.0490707
2022-04-04,108.1022309
2022-04-11,108.1117984
2022-04-18,108.190771
2022-04-25,108.2369441
2022-05-02,108.3080464
2022-05-09,108.3820984
