Date,Index
2021-06-28,100.0
2021-07-05,100.3656721
2021-07-12,100.7281785
2021-07-19,101.034909
2021-07-26,101.3312719
2021-08-02,101.6285681
2021-08-09,101.9551977
2021-08-16,102.292902
2021-08-23,102.7362557
2021-08-30,103.1720651
2021-09-06,103.5892242
2021-09-13,103.9928039
2021-09-20,104.4278182
2021-09-27,104.9594445
2021-10-04,105.4954019
2021-10-11,106.0746754
2021-10-18,106.5960757
2021-10-25,107.1375771
2021-11-01,107.6990189
2021-11-08,108.2579803
2021-11-15,108.8303168
2021-11-22,109.4058187
2021-11-29,109.9675041
2021-12-06,110.506277
2021-12-13,111.0121474
2021-12-20,111.4657571
2021-12-27,111.8336046
2022-01-03,112.1970502
2022-01-10,112.4095866
2022-01-17,112.6470653
2022-01-24,112.8848587
2022-01-31,113.0665741
2022-02-07,113.2522491
2022-02-14,113.4939814
2022-02-21,113.7278125
2022-02-28,113.9671409
2022-03-07,114.2483413
2022-03-14,114.5551658
2022-03-21,114.8415511
2022-03-28,115.0928198
2022-04-04,115.4572829
2022-04-11,115.7664605
2022-04-18,116.0155836
2022-04-25,116.3172827
2022-05-02,116.5886267
2022-05-09,116.7928101
