Date,Index
2013-01-07,59.46106457
2013-01-14,59.46106457
2013-01-21,59.07628791
2013-01-28,58.95872216
2013-02-04,58.76862289
2013-02-11,58.73864588
2013-02-18,58.73864588
2013-02-25,58.69520776
2013-03-04,58.53498645
2013-03-11,58.41639413
2013-03-18,58.3391016
2013-03-25,58.16451941
2013-04-01,58.16451941
2013-04-08,58.16451941
2013-04-15,58.14722388
2013-04-22,58.14722388
2013-04-29,58.20937421
2013-05-06,58.18437427
2013-05-13,58.23195701
2013-05-20,58.33008947
2013-05-27,58.36507306
2013-06-03,58.42453442
2013-06-10,58.55476612
2013-06-17,58.59953741
2013-06-24,58.38361688
2013-07-01,58.22164919
2013-07-08,58.19593721
2013-07-15,58.1444357
2013-07-22,58.1444357
2013-07-29,58.1140565
2013-08-05,58.08820938
2013-08-12,57.98805086
2013-08-19,57.98805086
2013-08-26,58.05884276
2013-09-02,58.17096984
2013-09-09,58.25605494
2013-09-16,58.28560724
2013-09-23,58.28560724
2013-09-30,58.36185893
2013-10-07,58.450091
2013-10-14,58.63524514
2013-10-21,58.77039088
2013-10-28,59.02813319
2013-11-04,59.02813319
2013-11-11,59.08903555
2013-11-18,59.21956124
2013-11-25,59.21682116
2013-12-02,59.32677076
2013-12-09,59.50695872
2013-12-16,59.53574364
2013-12-23,59.56432128
2013-12-30,59.60967809
2014-01-06,59.66330895
2014-01-13,59.66330895
2014-01-20,59.80166819
2014-01-27,59.84671707
2014-02-03,60.23667452
2014-02-10,60.69198119
2014-02-17,60.69198119
2014-02-24,60.96083979
2014-03-03,60.96083979
2014-03-10,60.96083979
2014-03-17,60.96083979
2014-03-24,60.92492723
2014-03-31,60.92492723
2014-04-07,60.92492723
2014-04-14,61.00609255
2014-04-21,61.00609255
2014-04-28,61.00609255
2014-05-05,61.01805936
2014-05-12,61.2259265
2014-05-19,61.39017344
2014-05-26,61.39017344
2014-06-02,61.3049433
2014-06-09,61.25626332
2014-06-16,61.25626332
2014-06-23,61.3235102
2014-06-30,61.27208511
2014-07-07,61.27208511
2014-07-14,61.27208511
2014-07-21,61.27208511
2014-07-28,61.31062005
2014-08-04,61.44720321
2014-08-11,61.73515817
2014-08-18,61.86266933
2014-08-25,61.86266933
2014-09-01,62.04069046
2014-09-08,62.17997755
2014-09-15,62.29863793
2014-09-22,62.53344352
2014-09-29,62.66488945
2014-10-06,62.73950323
2014-10-13,62.78361843
2014-10-20,62.92521617
2014-10-27,62.95006386
2014-11-03,63.08754057
2014-11-10,63.1492898
2014-11-17,63.28408339
2014-11-24,63.32756441
2014-12-01,63.25965166
2014-12-08,63.20656469
2014-12-15,63.19477349
2014-12-22,63.17950998
2014-12-29,63.12576814
2015-01-05,63.25113921
2015-01-12,63.32649424
2015-01-19,63.32649424
2015-01-26,63.38112085
2015-02-02,63.46512547
2015-02-09,63.66025432
2015-02-16,63.77024872
2015-02-23,63.77024872
2015-03-02,63.89472549
2015-03-09,63.95380092
2015-03-16,64.00821745
2015-03-23,64.13479572
2015-03-30,64.29016115
2015-04-06,64.34449406
2015-04-13,64.460925
2015-04-20,64.53887196
2015-04-27,64.69271918
2015-05-04,64.73182981
2015-05-11,64.75647997
2015-05-18,64.75647997
2015-05-25,64.82197292
2015-06-01,64.99427899
2015-06-08,65.18799918
2015-06-15,65.3273806
2015-06-22,65.67824708
2015-06-29,65.7956581
2015-07-06,66.01386114
2015-07-13,66.12084253
2015-07-20,66.19646905
2015-07-27,66.46447141
2015-08-03,66.71910458
2015-08-10,66.9351916
2015-08-17,67.04072449
2015-08-24,67.12929439
2015-08-31,67.16570192
2015-09-07,67.16570192
2015-09-14,67.24839959
2015-09-21,67.47867159
2015-09-28,67.56450756
2015-10-05,67.70100877
2015-10-12,67.78674472
2015-10-19,67.85909356
2015-10-26,67.85909356
2015-11-02,68.0594053
2015-11-09,68.11095602
2015-11-16,68.22306414
2015-11-23,68.28254642
2015-11-30,68.31890883
2015-12-07,68.34963571
2015-12-14,68.42696388
2015-12-21,68.45735208
2015-12-28,68.57121603
2016-01-04,68.57121603
2016-01-11,68.57121603
2016-01-18,68.57121603
2016-01-25,68.58149516
2016-02-01,68.58946961
2016-02-08,68.58946961
2016-02-15,68.59730774
2016-02-22,68.59730774
2016-02-29,68.60163566
2016-03-07,68.60163566
2016-03-14,68.60769071
2016-03-21,68.60769071
2016-03-28,68.57621934
2016-04-04,68.52472759
2016-04-11,68.49133185
2016-04-18,68.47816588
2016-04-25,68.47816588
2016-05-02,68.47789647
2016-05-09,68.45931581
2016-05-16,68.45931581
2016-05-23,68.45931581
2016-05-30,68.42614352
2016-06-06,68.41597916
2016-06-13,68.41597916
2016-06-20,68.4174088
2016-06-27,68.43453457
2016-07-04,68.41678989
2016-07-11,68.45655708
2016-07-18,68.47993443
2016-07-25,68.49128902
2016-08-01,68.4992215
2016-08-08,68.51595923
2016-08-15,68.54033372
2016-08-22,68.57356137
2016-08-29,68.60721293
2016-09-05,68.62305013
2016-09-12,68.65926175
2016-09-19,68.66719799
2016-09-26,68.67764242
2016-10-03,68.69649151
2016-10-10,68.72889748
2016-10-17,68.74819125
2016-10-24,68.76151839
2016-10-31,68.80060876
2016-11-07,68.80205613
2016-11-14,68.83513774
2016-11-21,68.8599359
2016-11-28,68.90076746
2016-12-05,68.95200031
2016-12-12,68.96532239
2016-12-19,68.98999863
2016-12-26,69.01174684
2017-01-02,69.03505669
