Date,Index
2013-01-07,64.468978202717
2013-01-14,64.3723635029407
2013-01-21,64.3146467543882
2013-01-28,64.2766581599793
2013-02-04,64.265148639352
2013-02-11,64.1958825178408
2013-02-18,64.1656008520052
2013-02-25,64.1391524925365
2013-03-04,64.0951918144541
2013-03-11,64.0453443447418
2013-03-18,63.9829831977069
2013-03-25,63.9666687309709
2013-04-01,64.0135874520149
2013-04-08,64.1158379758695
2013-04-15,64.1986171692641
2013-04-22,64.265768512314
2013-04-29,64.3264997878448
2013-05-06,64.3900629590518
2013-05-13,64.4220656707179
2013-05-20,64.466827368087
2013-05-27,64.515145334864
2013-06-03,64.5704389802554
2013-06-10,64.5818595230572
2013-06-17,64.618101459767
2013-06-24,64.647510931121
2013-07-01,64.6164470326201
2013-07-08,64.5404402686325
2013-07-15,64.4972559545555
2013-07-22,64.4821400696372
2013-07-29,64.4495496894659
2013-08-05,64.4209886548028
2013-08-12,64.3402674494874
2013-08-19,64.3137447414683
2013-08-26,64.2731071014874
2013-09-02,64.3187557381786
2013-09-09,64.3614513330786
2013-09-16,64.3749245835489
2013-09-23,64.3680532713106
2013-09-30,64.4261076750603
2013-10-07,64.4811333971015
2013-10-14,64.5348740679279
2013-10-21,64.5852340233874
2013-10-28,64.6422654589992
2013-11-04,64.6936293973621
2013-11-11,64.7818354672272
2013-11-18,64.8194941333166
2013-11-25,64.9042576216986
2013-12-02,64.9682359967148
2013-12-09,65.048914145423
2013-12-16,65.0695918514639
2013-12-23,65.1831846953993
2013-12-30,65.2488184529167
2014-01-06,65.3075715792048
2014-01-13,65.3509737240218
2014-01-20,65.3841734003184
2014-01-27,65.4102142265618
2014-02-03,65.4277889129491
2014-02-10,65.4701619249851
2014-02-17,65.5270501879333
2014-02-24,65.5988959878657
2014-03-03,65.6634940699144
2014-03-10,65.7382436599132
2014-03-17,65.6625026146939
2014-03-24,65.6069195943402
2014-03-31,65.6091252233957
2014-04-07,65.6266407182409
2014-04-14,65.6408400635489
2014-04-21,65.6204134263877
2014-04-28,65.5939863705503
2014-05-05,65.5905450248019
2014-05-12,65.5815949552021
2014-05-19,65.6484602865186
2014-05-26,65.6729314500282
2014-06-02,65.685947546845
2014-06-09,65.688651819953
2014-06-16,65.7015533306068
2014-06-23,65.6941944947618
2014-06-30,65.7300583053024
2014-07-07,65.7250075915742
2014-07-14,65.7591309791434
2014-07-21,65.7981288043053
2014-07-28,65.8972290605352
2014-08-04,66.0119316182456
2014-08-11,66.1534312206477
2014-08-18,66.242150690292
2014-08-25,66.4515500463839
2014-09-01,66.6248530736183
2014-09-08,66.7957115980307
2014-09-15,67.0205198634764
2014-09-22,67.1229945048314
2014-09-29,67.1992592583032
2014-10-06,67.291932751397
2014-10-13,67.3753480207587
2014-10-20,67.4519737496
2014-10-27,67.6140495980929
2014-11-03,67.678804334104
2014-11-10,67.7699136803588
2014-11-17,67.8434016629734
2014-11-24,67.9787541854281
2014-12-01,68.0531567135285
2014-12-08,68.1315555400335
2014-12-15,68.1913993968445
2014-12-22,68.1918030424747
2014-12-29,68.2285991845764
2015-01-05,68.3217028764644
2015-01-12,68.4017147000938
2015-01-19,68.540524666034
2015-01-26,68.6875425928874
2015-02-02,68.841914439377
2015-02-09,68.988876311545
2015-02-16,69.0372937284258
2015-02-23,69.1772588844778
2015-03-02,69.3830872836713
2015-03-09,69.4961399196948
2015-03-16,69.6104644209946
2015-03-23,69.7644164206776
2015-03-30,69.945312005105
2015-04-06,70.0407853458419
2015-04-13,70.1061564648794
2015-04-20,70.2284621740873
2015-04-27,70.3975582009145
2015-05-04,70.5246622115039
2015-05-11,70.6068824890128
2015-05-18,70.7048131464504
2015-05-25,70.8905206427605
2015-06-01,70.9825089515821
2015-06-08,71.0729359596411
2015-06-15,71.1081099667862
2015-06-22,71.2138459373763
2015-06-29,71.3305797230961
2015-07-06,71.4118139686103
2015-07-13,71.4569865328298
2015-07-20,71.5426285340971
2015-07-27,71.7431773814904
2015-08-03,71.8322844663132
2015-08-10,71.9195052870967
2015-08-17,72.007804419421
2015-08-24,72.1452410090247
2015-08-31,72.2427311791714
2015-09-07,72.3295479840532
2015-09-14,72.3895632028139
2015-09-21,72.5310166478279
2015-09-28,72.6067013238408
2015-10-05,72.6753903456886
2015-10-12,72.7498498031922
2015-10-19,72.8517550822388
2015-10-26,72.9495028791244
2015-11-02,73.0597998966733
2015-11-09,73.106595794692
2015-11-16,73.1485522131175
2015-11-23,73.1919776954716
2015-11-30,73.2152035791763
2015-12-07,73.2463618986413
2015-12-14,73.280195806893
2015-12-21,73.3215517600311
2015-12-28,73.3563356504158
2016-01-04,73.3500418702636
2016-01-11,73.3298253035631
2016-01-18,73.323728833377
2016-01-25,73.3063572410424
2016-02-01,73.3137713560203
2016-02-08,73.302368228926
2016-02-15,73.2765520658633
2016-02-22,73.2646870316517
2016-02-29,73.2505326692115
2016-03-07,73.2390610476755
2016-03-14,73.2367253358109
2016-03-21,73.2326367645507
2016-03-28,73.2202013639041
2016-04-04,73.205630142003
2016-04-11,73.1921079931014
2016-04-18,73.1731320082678
2016-04-25,73.1667467784805
2016-05-02,73.1665240400073
2016-05-09,73.164045462788
2016-05-16,73.1534038144538
2016-05-23,73.1447593952563
2016-05-30,73.1448422760159
2016-06-06,73.1444975042133
2016-06-13,73.1429612454186
2016-06-20,73.1524373831712
2016-06-27,73.1573190635243
2016-07-04,73.1714538291317
2016-07-11,73.1706414316278
2016-07-18,73.175880963762
2016-07-25,73.1887470332985
2016-08-01,73.2057374823044
2016-08-08,73.2158889973396
